name,id,description,url,price,priceInWord,cityName,addressLocality,longitude,latitude,numberOfRooms,bathroom,bedroom,floorSize,floorno,furnshingstatus,agentName,agentCompanyName,agentMaskedmobilenumber 
2 BHK Flat  for Sale in   Magadi Road ,domcache_srp_56434361,"2 Bath,Unfurnished,1 floor,East facing Truly decent and well-maintained, this exquisitely crafted 2 BHK flat for sale in Bindu Amulya 1, Anjananagar, Magadi Road, Bangalore- 560091 is an ultimate choice to lead a comfortable lifestyle with your beloved family. So, hurry up and book this residential flat at the earliest!!!Property SpecificationsWith its most desirable east facing, this residential flat enjoys good amount of sunlight and cross ventilation. Furthermore, this residential flat includes spacious rooms that are truly appealing in terms of interiors and fixtures.Perfectly ready to move in, this 2 BHK flat is located on the advantageous first floor. Covering a built up area of 1121sqft, this residential flat incorporates 2 well-designed bedrooms, 2 bathrooms, a fine looking living room, puja room with shelves, a dining room with extended utility, and a thoughtfully constructed kitchen which includes exhaust, storage cupboards and extra store room.Both the bedrooms are fitted with cupboards and attached covered balcony with sliding shutters. Moreover, the master bedroom comes with an en-suite bathroom that is also fitted with exhaust. FacilitiesOne covered car parking space is available in this gated community. Other amenities provided include round the clock water supply, kids play area, lift, a well-equipped gym, security and power back up facility.LocalitySited in one of the prime locales, this residential society enjoys good access to various parts of the city. Public transport facilities lie within the short distance to ensure hassle-free commuting of the occupants. This residential property has an easy connectivity to Magadi Road, Nice Road",https://www.magicbricks.com/propertyDetails/2-BHK-1121-Sq-ft-Multistorey-Apartment-FOR-Sale-Magadi-Road-in-Bangalore&id=4d423536343334333631,5400000,54 Lac,Bangalore,Magadi Road,12.98315,77.488211,2,2,2,1121 FTK ,1,Unfurnished,Suman vasani,,+91-90XXXXXXX60
4 BHK Flat  for Sale in   Kanakapura Road ,domcache_srp_57076629,"4 Bath,Unfurnished,4 floor,North facing 4 BHK Semi-Furnished Flat with Wardrobes in all Bed Rooms, A/C in 1 Bed Room, Modular Kitchen with Chimney, All electrical fittings. Good Natural lights all over and ventilations with 2 Balconies with Covered Car Park.No Bank loan",https://www.magicbricks.com/propertyDetails/4-BHK-1810-Sq-ft-Multistorey-Apartment-FOR-Sale-Kanakapura-Road-in-Bangalore&id=4d423537303736363239,8000000,80 Lac,Bangalore,Kanakapura Road,12.8592779,77.542144,4,4,4,1810 FTK ,4,Unfurnished,G V NAIR Nair,,+91-99XXXXXXX72
"3 BHK Flat  for Sale in   Electronics City Phase 1, Electronic City ",domcache_srp_57448619,"3 Bath,Semi-Furnished,15 floor,East facing 3 BHK, Multistorey Apartment is available for Sale in Electronics City Phase 1, Bangalore for 1.1 Crore(s)",https://www.magicbricks.com/propertyDetails/3-BHK-1722-Sq-ft-Multistorey-Apartment-FOR-Sale-Electronics-City-Phase-1-in-Bangalore&id=4d423537343438363139,11500000,1.15 Cr,Bangalore,"Electronics City Phase 1, Electronic City",,,3,3,3,1722 FTK ,15,Semi-Furnished,Venkat Manoor,,+91-95XXXXXXX53
3 BHK Flat  for Sale in   Budigere Cross ,domcache_srp_53741271,"3 Bath,Unfurnished,5 floor,South -West facing 3 BHK Flat for sale in brigade buena vista phase 2, Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-1650-Sq-ft-Multistorey-Apartment-FOR-Sale-Budigere-Cross-in-Bangalore&id=4d423533373431323731,12500000,1.25 Cr,Bangalore,Budigere Cross,,,3,3,3,1650 FTK ,5,Unfurnished,mrs ritu,,+91-99XXXXXXX94
2 BHK Flat  for Sale in   Kaikondrahalli ,domcache_srp_52756163,"2 Bath,Unfurnished,1 floor,East facing 2 BHK, Multistorey Apartment is available for Sale in Kaikondrahalli, Bangalore for 55.0 Lac(s)",https://www.magicbricks.com/propertyDetails/2-BHK-1210-Sq-ft-Multistorey-Apartment-FOR-Sale-Kaikondrahalli-in-Bangalore&id=4d423532373536313633,5500000,55 Lac,Bangalore,Kaikondrahalli,12.912384033203125,77.67926788330078,2,2,2,1210 FTK ,1,Unfurnished,Kishore,,+91-99XXXXXXX22
3 BHK Flat  for Sale in   Kodigehalli ,domcache_srp_19981340,"3 Bath,Semi-Furnished,2 floor  Freehold Multistorey Apartment is located at the advantageous 2nd floor in a tower of total 6 floors. This spacious Multistorey Apartment was constructed approx. 5 to 10 years years back. ",https://www.magicbricks.com/propertyDetails/3-BHK-1400-Sq-ft-Multistorey-Apartment-FOR-Sale-Kodigehalli-in-Bangalore&id=4d423139393831333430,4850000,48.5 Lac,Bangalore,Kodigehalli,,,3,3,3,1400 FTK ,2,Semi-Furnished,Virupaksh,,+91-98XXXXXXX09
2 BHK Flat  for Sale in   Nagadevana Halli ,domcache_srp_56922005,"2 Bath,Semi-Furnished,3 floor,West facing Maintained in fabulous condition, this 2 BHK flat in Gaana Riddhi Apartments, Nagadevana Halli, Bangalore is up for sale. Promising the residents utmost convenience and prime amenities, this apartment spanning across a 900 sqft super area is a wonderful investment. The flat is affordably priced and a perfect dwelling to accommodate a small family who wishes to live comfortably for the rest of their life. Property Specifications Approved under Bruhat Bengaluru Mahanagara Palike, this abode is placed on the 3rd floor. This apartment facing west is favoured with wonderful ventilation and natural light all day. Another important aspect of this property is Vaastu compliance, which keeps the household atmosphere positive and happy.Partly furnished, the apartment can be customized according to your needs and preferences. Featuring good-sized rooms, this apartment has 2 bedrooms, 2 bathrooms (attached & common), 2 balconies, a living and dining space, and a modular kitchen. Every room in this flat is finished with vitrified flooring that is gleaming and eye-catching. The western-style bathrooms are lovely, with branded fittings and one geyser. The balconies of this property, one attached to the hall and the other to the bedroom, are well-positioned and give views of the open land. One of the balconies can also be used as a utility. The open modular kitchen is fitted with cabinets, exhaust fan and has provision for piped gas connection. Facilities The residents of this apartment can live comfortably due to the availability of key amenities such as covered parking, round the clock water via corporation, 100% power backup and a lift. There is a garden and for complete security of the residents, there are CCTV cameras and guards. Locality Within a short distance from this apartment, the residents can access some of the prime social amenities such as schools, hospitals, banks, ATMs, shops, etc., within a close distance. You can shop for groceries and other necessities from the market located within 500m to 1km. Travelling to other parts of the city is stress-free as the Kengeri metro line lies within 1km, including the railway station accessible within 1-2km. The location is served by different modes of public transportation such as autos, taxis and more. ",https://www.magicbricks.com/propertyDetails/2-BHK-900-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Nagadevana-Halli-in-Bangalore&id=4d423536393232303035,3700000,37 Lac,Bangalore,Nagadevana Halli,,,2,2,2,900 FTK ,3,Semi-Furnished,Leena,,+91-99XXXXXXX47
"1 BHK Flat  for Sale in   Nagavarapalya, CV Raman Nagar ",domcache_srp_57397421,"1 Bath,Semi-Furnished,4 floor,East facing 1 BHK, Multistorey Apartment is available for Sale in Nagavarapalya, Bangalore for 36.0 Lac(s)",https://www.magicbricks.com/propertyDetails/1-BHK-630-Sq-ft-Multistorey-Apartment-FOR-Sale-Nagavarapalya-in-Bangalore&id=4d423537333937343231,3600000,36 Lac,Bangalore,"Nagavarapalya, CV Raman Nagar",12.9906357351286,77.666393057343,1,1,1,630 FTK ,4,Semi-Furnished,Arunava roy ,,+91-97XXXXXXX30
"2 BHK Flat  for Sale in   Bellandur, Outer Ring Road ",domcache_srp_55774493,"2 Bath,Semi-Furnished,2 floor,North - East facing orchid lake view apartment is one of the most ultra luxurious apartment in the area. It is a brand new apartment community with all possibilities amenities and conveniently located close to the IT park. just 1 km is RMZ Ecospace. The flat js the largest 2 Bhk in the community and has the benefit of sun facing and with 3 balconies. The apartment comes with a separate utility area and also is in a semi furnished state with modular kitchen and wardrobes and shoe rack totally done.",https://www.magicbricks.com/propertyDetails/2-BHK-1299-Sq-ft-Multistorey-Apartment-FOR-Sale-Bellandur-in-Bangalore&id=4d423535373734343933,9500000,95 Lac,Bangalore,"Bellandur, Outer Ring Road",12.931804,77.678867,2,2,2,1299 FTK ,2,Semi-Furnished,Ritabrata,,+91-89XXXXXXX44
2 BHK Flat  for Sale in   Anekal ,domcache_srp_57344917,"1 Bath,5 floor,South facing An excellent well maintained  property 2 BHK with balcony and Covered Car Park in VBHC gated community with full of greenery, play area, garden",https://www.magicbricks.com/propertyDetails/2-BHK-614-Sq-ft-Multistorey-Apartment-FOR-Sale-Anekal-in-Bangalore&id=4d423537333434393137,2300000,23 Lac,Bangalore,Anekal,12.756384,77.7026983,2,1,2,614 FTK ,5,,Selvam,,+91-62XXXXXXX45
3 BHK Flat  for Sale in   Thanisandra ,domcache_srp_56797817,"3 Bath,Semi-Furnished,14 floor Elegance and luxury at one place- this beautifully crafted lavish 3 BHK flat for sale in Sobha City Mykonos, Thanisandra, Bangalore is the perfect destination to live the life you want to. So, hurry up and book this residential flat right away!!!Property SpecificationsStudded with good quality interiors and fixtures, this residential flat has all the elements essential for quality living of the occupants. Furthermore, this residential flat is relatively new with construction age less than 5 years, which is an added benefit. East facing, this Vaastu compliant 3 BHK flat is located on the topmost floor of a 14-storey building. Covering a super area of 1569sqft, this residential flat encompasses 3 bedrooms having spacious wardrobes, 3 western bathrooms fitted with geysers, a balcony, a separate living and dining area, and a stylish modular kitchen.Among the 3 bathrooms, two are with the bedrooms while the other is for common use. Overlooking the road is the balcony that is linked with the hall to thereby add enough space to spend your quality time. Well-designed, this elegant modular kitchen is appointed with chimney, hob, and also there is a utility attached to it. Moreover, the flooring of this flat is covered with quality vitrified flooring. FacilitiesThe project : Sobha City Mykonos is loaded with amenities like water supply (bore well), power backup, security with CCTV installed, 2 lifts, swimming pool, rentable community space, rain water harvesting, flower gardens, intercom facility, gymnasium, kids play area, bank & ATM, club house and a maintenance staff.LocalityPublic transport facilities such as buses and autos are easily available in this area to commute in and around of this place. An upcoming metro station is located within 2km, while the railway station is found within 8-10km range.You can reach out to some of the prominent schools which are nearby this premise. Well-known hospitals, leading malls and the supermarkets are reachable within the close vicinity. Some of the noted banks and the ATM centres are located within the short distance.",https://www.magicbricks.com/propertyDetails/3-BHK-1569-Sq-ft-Multistorey-Apartment-FOR-Sale-Thanisandra-in-Bangalore&id=4d423536373937383137,11000000,1.10 Cr,Bangalore,Thanisandra,13.0771269,77.635861,3,3,3,1569 FTK ,14,Semi-Furnished,Girish Kamath,,+91-98XXXXXXX20
"2 BHK Flat  for Sale in   Vimanapura, Airport Road ",domcache_srp_47422163,"2 Bath,Furnished,3 floor,East facing This property is a 5 years old 2 bhk flat in DS Max Seasons, Annasandrapalya, HAL. The fully furnished flat includes wardrobes & lofts in both the bedrooms, fully furnished modular kitchen with faber chimney & breakfast counter, extra wash basin in the balcony.Other than that the flat price also includes all the amenities such as kptcl Power supply, bwssb Water facilities, childrens play area, gymnasium, vitrified flooring, security, lift facility, power backUp, provision for tv and telephone connection.",https://www.magicbricks.com/propertyDetails/2-BHK-1015-Sq-ft-Multistorey-Apartment-FOR-Sale-Vimanapura-in-Bangalore&id=4d423437343232313633,6200000,62 Lac,Bangalore,"Vimanapura, Airport Road",12.9636088,77.6686943,2,2,2,1015 FTK ,3,Furnished,Debashish Debashish Das,,+91-99XXXXXXX65
"2 BHK Flat  for Sale in   Jp Nagar Phase 7, J P Nagar ",domcache_srp_54936597,"2 Bath,Unfurnished,12 floor,East facing Multistorey apartment is available for sale.it is a good location property. Please contact for more details.",https://www.magicbricks.com/propertyDetails/2-BHK-1543-Sq-ft-Multistorey-Apartment-FOR-Sale-Jp-Nagar-Phase-7-in-Bangalore&id=4d423534393336353937,11900000,1.19 Cr,Bangalore,"Jp Nagar Phase 7, J P Nagar",12.8810438695557,77.584041221394,2,2,2,1543 FTK ,12,Unfurnished,Ashok,,+91-96XXXXXXX75
3 BHK Flat  for Sale in   Sarjapur-Attibele Road ,domcache_srp_34666381,"2 Bath,Semi-Furnished,Ground floor,South facing If you have ever dreamt of gifting your family a spacious dwelling, then now is the time to fulfill the same. Situated in a royal society named as Shriram Smrithi on Sarjapur-Attibele Road, Bangalore, here is the corner positioned 3BHK flat up for sale. So, seize this property quickly to enjoy the lavish lifestyle forever…!Note: Loans are easily available from banks like Axis, SBI, HDFC and LIC Housing Finance for property.  Property SpecificationsAdvantageously located on the ground floor of the 7-storeyed building, this south facing flat is bestowed with good ventilation & sunlight and comes with freehold ownership rights thus is truly a lucrative investment deal to proceed.  Ready to move & aged less than 5 years, this semi-furnished flat comprises 3 bedrooms, 2 bathrooms, a living room, a dining room, a utility area and a modular kitchen with chimney & hob.  All the bedrooms are furnished with trendy wardrobes to offer you enough convenient storage space. Fashioned in a western theme & outfitted with top brand geysers, 1 bathroom is attached to one of the bedrooms and 1 bathroom is for common usage.To give an elegant look, all the rooms are embellished with the vitrified tiles on the flooring.FacilitiesThe top-notch amenities & facilities such as covered, visitor & reserved parking, vaastu compliant, kids play area, swimming pool, indoor games room, indoor squash & badminton courts, 1 lift, multipurpose courts, clubhouse, park, air-conditioned, cycling & jogging track, gymnasium, grand entrance lobby, event space & amphitheatre, mini cinema theatre, meditation area, service/goods lift, multipurpose hall, earthquake resistant, intercom facility, RO water system, piped gas connection, rainwater harvesting, fire fighting equipment, 24hours water supply, 100% power backup, maintenance staff, security guard and CCTV cameras are available in this grand society.LocalityYou can find many prominent schools within 5 to 6kms to avail the quality education to your kids. Numerous reputed hospitals are accessible within a periphery of 10kms for any medical assistance.The well-known supermarket is available within a radius of 3 to 4kms to buy your daily needs & essentials. Several nationalized/private banks and ATMs are found within 5kms to meet your banking services.Different public transports like buses, autos, & taxis can be accessed easily to commute to other parts of the city easily.",https://www.magicbricks.com/propertyDetails/3-BHK-1525-Sq-ft-Multistorey-Apartment-FOR-Sale-Sarjapur-Attibele-Road-in-Bangalore&id=4d423334363636333831,6500000,65 Lac,Bangalore,Sarjapur-Attibele Road,12.810395,77.784537,3,2,3,1525 FTK ,Ground,Semi-Furnished,ramkumar,,+91-99XXXXXXX25
